user_id,game_name,payment_date,revenue_amount_usd
6We7zBO7mVbNxGEl/xPKVg==,game 3,12/22/2022,26.73
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,11/18/2022,25.77
FbbhrtuL39vfmatF2ObVfA==,game 3,11/12/2022,23.25
8ncYOMYXeKDelzX40EnuLA==,game 3,9/11/2022,20.91
iFFApiXZ2wPdS666BLpKZw==,game 3,7/3/2022,27.6
7GCGwypiXsxGxetp6/KmnA==,game 3,8/27/2022,17.76
RwtKwrRSrVpyAMRaDyhr8g==,game 3,6/29/2022,26.28
pLOCMIX+imLIzoDehgdOPA==,game 3,9/16/2022,27.36
A8lK1Lccnv65sGqBkfP2iw==,game 3,12/20/2022,16.08
RsmjZqhi61Kd7U5ihaXhDw==,game 3,6/18/2022,23.1
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,9/26/2022,14.58
An7gG7hfETivAjfokQv3Ww==,game 3,8/26/2022,20.31
d7kiN4CYGndV2/L4yQeZ4g==,game 3,8/14/2022,21.48
juwM8fLyplCQTgKTP8dJgQ==,game 3,11/18/2022,16.44
An7gG7hfETivAjfokQv3Ww==,game 3,8/25/2022,24.72
2onLVyXEEj2aH+D4N9ldYQ==,game 3,12/9/2022,25.98
oQQmPjqm7DR+exPmp6xDhg==,game 3,11/4/2022,13.53
EPRgsEIjWdzmRbzsHZ48zg==,game 3,9/28/2022,21.69
zSepnWFgLH0tQb1s4mxKZQ==,game 3,4/13/2022,25.47
HQB3hZuYcu0z8jVIl5bbug==,game 3,10/2/2022,23.85
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,9/24/2022,20.46
jVhb69DTRT5TSWYEiUrlbg==,game 3,6/18/2022,27.96
WSQTlRZJRg4Rb+rqe56nJg==,game 3,11/29/2022,17.67
gPRMy8HkmaiyX+13OxuP/A==,game 3,11/14/2022,29.34
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/13/2022,16.56
BE42Fj9cBAbbch80IpA8Dw==,game 3,9/4/2022,15.57
lCD23Awt3KotauWenCRr5w==,game 3,7/5/2022,22.98
06RPvlsFPCmM9ag+iSM/Ag==,game 3,9/9/2022,28.17
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,9/21/2022,12.06
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,8/2/2022,21.27
v9uJC6CIm0KR00+LpWQUBg==,game 3,12/27/2022,25.41
URpBYMANMt6h5bDmQtNfwg==,game 3,12/23/2022,21.12
VsqfOK9/JhBXzScG5Ybudg==,game 3,11/4/2022,15.66
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,9/15/2022,21.36
7vnYIRqjBNlAyBbtPg02tQ==,game 3,8/13/2022,30.9
75lEf3nSWLSf6GncqhR9gQ==,game 3,4/23/2022,15.69
RiIlY436bXNX8MIW9vUaAQ==,game 3,9/29/2022,23.19
rw8yxS9+t5PvgINa7EhMvQ==,game 3,9/27/2022,17.58
bBOj8UKjraXzMIPrGBdCrQ==,game 3,9/8/2022,15.96
hi1ErLiMLDP0HWvMqLKv6g==,game 3,11/17/2022,15.09
orbgZNBGuhZZx63HTAbyIw==,game 3,6/4/2022,29.25
YC2fZQTQXV2UR1/WHDrVqw==,game 3,10/13/2022,16.05
wDXJbTe2RLmAMKsPm5zZDg==,game 3,10/9/2022,29.88
7GCGwypiXsxGxetp6/KmnA==,game 3,11/21/2022,17.07
75lEf3nSWLSf6GncqhR9gQ==,game 3,9/9/2022,13.8
0A5RkQrm+GBgG7KSFk/xhw==,game 3,7/13/2022,22.71
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,8/25/2022,22.29
er3/fOrRpmyqiRaC0CaFcg==,game 3,6/11/2022,18.93
LWAxWBdiFs/25YxI4ZGthA==,game 3,5/3/2022,14.88
fq8oNQ55zdVqL3GK0IjuYg==,game 3,10/24/2022,16.83
pz7LUOs9i7xgncmHVxQvOw==,game 3,3/22/2022,20.22
v9uJC6CIm0KR00+LpWQUBg==,game 3,12/17/2022,16.62
bBOj8UKjraXzMIPrGBdCrQ==,game 3,8/27/2022,12.15
dpfu6t8G4blqMn55KM8bSg==,game 3,8/5/2022,20.97
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,5/14/2022,30.51
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,11/1/2022,22.14
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,11/18/2022,25.56
C6w5XTf8lIfc+VFmC7/bVw==,game 3,7/21/2022,14.25
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,8/22/2022,31.17
7GE5h/3N3lcro3K9T3aujw==,game 3,5/18/2022,30.39
IdKyooyTjAbvCA7p+ujKCw==,game 3,6/8/2022,28.35
ildaqkizLaFesmkjCvlzmQ==,game 3,11/3/2022,12.12
3iITAz/ADjFv3PDTgTjxSg==,game 3,9/1/2022,18.72
G9053rs6jbKItKUhrUdLew==,game 3,11/29/2022,16.29
er3/fOrRpmyqiRaC0CaFcg==,game 3,5/8/2022,47.22
G073LR6lQoatStpZMzNVOQ==,game 3,11/27/2022,26.19
2onLVyXEEj2aH+D4N9ldYQ==,game 3,12/1/2022,27.06
xSi5UajdkNHXppWOTm6g8w==,game 3,8/27/2022,24.18
crKNTIblJ0113SKEtSJQHw==,game 3,7/2/2022,30.87
zSepnWFgLH0tQb1s4mxKZQ==,game 3,4/4/2022,31.89
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,3/21/2022,24.27
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,8/24/2022,17.94
ildaqkizLaFesmkjCvlzmQ==,game 3,7/21/2022,17.07
NntDesROB4ANrudTCXEScA==,game 3,11/12/2022,14.28
eCd4MBHIR4qUWapg05TFLQ==,game 3,6/2/2022,13.47
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,11/13/2022,13.08
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,6/5/2022,14.07
8ncYOMYXeKDelzX40EnuLA==,game 3,8/22/2022,16.56
ytNOQh7e6qNGQNC0T3RBxw==,game 3,10/13/2022,17.82
dQAFHVkiiCKfawYALbHZeA==,game 3,8/3/2022,14.64
v9uJC6CIm0KR00+LpWQUBg==,game 3,10/19/2022,13.68
xiXTXOEbWU+HnGOUmgc9/w==,game 3,4/23/2022,16.77
ABuPH1LovAomZwU+2iw0Lw==,game 3,8/4/2022,21.96
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/18/2022,16.8
pLOCMIX+imLIzoDehgdOPA==,game 3,6/24/2022,14.76
r9AjQVS2nstu5lpVmDlihA==,game 3,8/29/2022,17.25
r9AjQVS2nstu5lpVmDlihA==,game 3,12/19/2022,14.67
crKNTIblJ0113SKEtSJQHw==,game 3,12/12/2022,12.42
aQDvOXzsDAJWi3Y47ptRPg==,game 3,4/23/2022,15.21
+osJakLn8jv4bzFmPieelw==,game 3,12/1/2022,15
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,5/23/2022,15.15
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,8/28/2022,38.91
fFqrZjaytcDUnW57W7PRJA==,game 3,12/7/2022,19.17
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,6/29/2022,13.5
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,12/28/2022,14.85
nklUUkirU5GYU5ZtNOgx8w==,game 3,8/6/2022,13.92
75lEf3nSWLSf6GncqhR9gQ==,game 3,7/11/2022,15.42
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,9/11/2022,24.99
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,11/15/2022,28.08
PydH3c1l9bUvwz7hsiaBOg==,game 3,8/24/2022,32.55
tBFTAZra3r5TkHhDubnYyg==,game 3,11/29/2022,17.25
6We7zBO7mVbNxGEl/xPKVg==,game 3,10/3/2022,51.51
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/4/2022,18.93
NntDesROB4ANrudTCXEScA==,game 3,11/28/2022,13.35
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,9/10/2022,16.08
7BqUeLmbiug63XrWs2+ZQQ==,game 3,9/4/2022,14.01
WDsSR+yQGqoMMBfCxqkZlw==,game 3,7/14/2022,29.61
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,11/8/2022,35.13
ShEJVi+TtuQlvdw2uetd/Q==,game 3,4/29/2022,21.6
Hamw6F2EZmJfI2glmE2NEg==,game 3,4/26/2022,18.66
hi1ErLiMLDP0HWvMqLKv6g==,game 3,7/28/2022,12.69
2be8IOVjt9pzDDEVqZwIKQ==,game 3,12/14/2022,30.93
G9053rs6jbKItKUhrUdLew==,game 3,11/16/2022,16.02
G073LR6lQoatStpZMzNVOQ==,game 3,11/29/2022,24.93
xnLJlU804PSS9tXKmm7gZQ==,game 3,12/4/2022,20.88
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,11/19/2022,19.05
3KHhqZr7/1n2+bTP13WuXA==,game 3,6/22/2022,14.13
lP6BWSFF4OZeWp0jrAHY9g==,game 3,11/23/2022,15.84
Wi8qtp9drPDZD0laCPi2Ng==,game 3,9/21/2022,26.64
qmZRB16NnnCdNHWUcSyVDQ==,game 3,7/25/2022,16.02
crKNTIblJ0113SKEtSJQHw==,game 3,9/26/2022,17.7
7GE5h/3N3lcro3K9T3aujw==,game 3,5/25/2022,28.89
rw8yxS9+t5PvgINa7EhMvQ==,game 3,9/21/2022,18.72
+osJakLn8jv4bzFmPieelw==,game 3,9/27/2022,16.68
Bcs3CbYx2EpbL9otxlEUmg==,game 3,7/16/2022,25.44
wDXJbTe2RLmAMKsPm5zZDg==,game 3,10/24/2022,15.3
QZBiEFECZAgVl5IkN9/cFw==,game 3,9/20/2022,57.45
8ncYOMYXeKDelzX40EnuLA==,game 3,7/8/2022,21.81
cjAwQwy//1xm2O5pNRveqw==,game 3,10/29/2022,22.8
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,7/30/2022,23.79
qqYyR2vRI+7pgiuyTnVM+A==,game 3,5/19/2022,20.94
rw8yxS9+t5PvgINa7EhMvQ==,game 3,7/29/2022,12.03
B4b6v6eUHvAVOeAQk6EEiw==,game 3,12/7/2022,20.64
DorDcyqBWMg5IEaflqn5Xw==,game 3,4/21/2022,15
HWpnvfSvYzUsQCcCKhetIg==,game 3,12/3/2022,31.56
GetHmCsisRTAnwhuBEMa9Q==,game 3,11/24/2022,33.24
eoqO46DzxSrKA2rredUNyQ==,game 3,7/29/2022,32.55
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/15/2022,12.72
jVhb69DTRT5TSWYEiUrlbg==,game 3,12/7/2022,26.82
XqdSNtx2TLDI6FMex45KTw==,game 3,10/25/2022,17.13
An7gG7hfETivAjfokQv3Ww==,game 3,11/15/2022,24.81
DqezK7HAqZ+GovyRuzxD1A==,game 3,4/19/2022,18.36
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,10/30/2022,19.44
+XPKfmhBmI2NdGQ96Iaysg==,game 3,7/20/2022,14.16
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,7/7/2022,14.22
T+RA0/fgzbUBLF89D4AEDA==,game 3,9/28/2022,18.51
F03P4YcFbbtcWUlujjIQmQ==,game 3,10/2/2022,16.29
An7gG7hfETivAjfokQv3Ww==,game 3,8/1/2022,21.96
DAMO0tILVRlXZhYONdvs0Q==,game 3,7/29/2022,32.73
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,5/10/2022,13.89
3KHhqZr7/1n2+bTP13WuXA==,game 3,9/15/2022,30.63
va4krMfpHwzELV/AUI7WHQ==,game 3,9/5/2022,22.05
HxWcXHURvvtOJkrXAcDxQg==,game 3,11/12/2022,12.87
8ncYOMYXeKDelzX40EnuLA==,game 3,12/29/2022,23.52
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,12/13/2022,18.21
ABuPH1LovAomZwU+2iw0Lw==,game 3,9/7/2022,19.56
oQQmPjqm7DR+exPmp6xDhg==,game 3,7/25/2022,12.42
2onLVyXEEj2aH+D4N9ldYQ==,game 3,10/30/2022,28.53
HWpnvfSvYzUsQCcCKhetIg==,game 3,11/10/2022,30.81
OU1FxSli7e6szUGr2+7M9A==,game 3,12/27/2022,15.87
6We7zBO7mVbNxGEl/xPKVg==,game 3,12/31/2022,18.18
RwtKwrRSrVpyAMRaDyhr8g==,game 3,6/24/2022,20.76
qEF/fPDQLJPXIx6RiSIP1A==,game 3,9/4/2022,23.34
q+yzIb2a/avnS9k89SDQVw==,game 3,11/4/2022,26.52
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,12/1/2022,16.02
zPcHw1fZkSGh7nJeVe2QYw==,game 3,12/25/2022,23.37
m7Hk77dySHBbxrKgro1Hjg==,game 3,11/10/2022,13.89
L8+KU8u6xftnkFVO501X7w==,game 3,8/25/2022,14.55
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,5/13/2022,15.24
B8zuTsAC2iJ98u2nlv/fUw==,game 3,5/17/2022,27.66
eoqO46DzxSrKA2rredUNyQ==,game 3,10/13/2022,21.81
V7J42heW8l19wiBJ8UpRyw==,game 3,3/31/2022,12.3
zmZPan/KZoyrIR2r/SvLdA==,game 3,7/2/2022,22.95
qEF/fPDQLJPXIx6RiSIP1A==,game 3,11/1/2022,15.12
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/4/2022,18.6
3iITAz/ADjFv3PDTgTjxSg==,game 3,4/3/2022,40.59
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,5/4/2022,14.01
c5qsNfxhW80Ws3aBXDa1nA==,game 3,9/18/2022,24.33
6We7zBO7mVbNxGEl/xPKVg==,game 3,7/14/2022,26.61
IdKyooyTjAbvCA7p+ujKCw==,game 3,7/17/2022,21.48
787jk0VnxM8/sv/0TkvO6A==,game 3,6/10/2022,17.91
AN9at3LlvDamqXq8dvHD4w==,game 3,8/2/2022,17.79
kGxMA4SONgR8wL4JeeX8PQ==,game 3,12/23/2022,14.94
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,4/14/2022,31.05
jQW6YmVUlZdePPY7F9NgMg==,game 3,11/1/2022,16.74
6We7zBO7mVbNxGEl/xPKVg==,game 3,9/8/2022,16.38
gPRMy8HkmaiyX+13OxuP/A==,game 3,9/4/2022,25.77
ZmjMhgyYl6o8iFq964FEWg==,game 3,8/25/2022,22.23
rw8yxS9+t5PvgINa7EhMvQ==,game 3,7/10/2022,16.02
WMcncRFNp4e91e/Y3CwEvQ==,game 3,12/17/2022,17.13
sCKPcG1GIuOo593nRuu1Cw==,game 3,11/30/2022,17.31
lJW2nxFOiXDfsmSrwGsFQw==,game 3,10/26/2022,23.79
bZDMuXKM3RFajmZa/yIpsw==,game 3,10/17/2022,23.55
b85g/xLxpBpMH/joxym4fA==,game 3,11/3/2022,14.82
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,7/8/2022,21.03
pLOCMIX+imLIzoDehgdOPA==,game 3,10/14/2022,17.82
JBV4ilPNTtWevrqq146kyg==,game 3,6/21/2022,16.38
eoqO46DzxSrKA2rredUNyQ==,game 3,10/25/2022,24.42
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,6/8/2022,23.16
Hamw6F2EZmJfI2glmE2NEg==,game 3,8/3/2022,13.29
ZmjMhgyYl6o8iFq964FEWg==,game 3,4/2/2022,27.57
0A5RkQrm+GBgG7KSFk/xhw==,game 3,6/28/2022,16.23
HQB3hZuYcu0z8jVIl5bbug==,game 3,10/10/2022,16.56
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,7/6/2022,16.89
ZmjMhgyYl6o8iFq964FEWg==,game 3,8/21/2022,17.97
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,11/3/2022,23.79
HxWcXHURvvtOJkrXAcDxQg==,game 3,6/9/2022,22.35
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,7/19/2022,32.16
4b7l8C489HEJirtoe7xtFg==,game 3,7/8/2022,28.14
75lEf3nSWLSf6GncqhR9gQ==,game 3,6/2/2022,15.75
QZBiEFECZAgVl5IkN9/cFw==,game 3,6/5/2022,25.53
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/30/2022,26.1
va4krMfpHwzELV/AUI7WHQ==,game 3,10/6/2022,17.34
DAMO0tILVRlXZhYONdvs0Q==,game 3,10/24/2022,17.73
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,4/19/2022,12.72
B8zuTsAC2iJ98u2nlv/fUw==,game 3,10/14/2022,15.18
5fGaUgWk82R8c6U6A5d9pg==,game 3,12/3/2022,17.28
4b7l8C489HEJirtoe7xtFg==,game 3,6/11/2022,22.83
qEF/fPDQLJPXIx6RiSIP1A==,game 3,11/11/2022,14.73
4pssft0TgDfiQexjbe25lw==,game 3,6/2/2022,14.76
1KzlDBp5hORL7Y5PBaB+0g==,game 3,9/18/2022,17.82
F03P4YcFbbtcWUlujjIQmQ==,game 3,7/22/2022,14.97
QZBiEFECZAgVl5IkN9/cFw==,game 3,7/10/2022,30.69
F03P4YcFbbtcWUlujjIQmQ==,game 3,9/2/2022,22.23
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,5/21/2022,16.56
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,12/25/2022,21.03
dVTYjVpXbOM/sOgCq4CV0g==,game 3,10/8/2022,35.82
crKNTIblJ0113SKEtSJQHw==,game 3,5/24/2022,19.11
ilnMSoPJHAYMegDX02XG+w==,game 3,5/20/2022,20.04
RUjQVs2C+H0ejG0h7x1f5A==,game 3,8/18/2022,18.6
tBFTAZra3r5TkHhDubnYyg==,game 3,11/4/2022,22.74
WMcncRFNp4e91e/Y3CwEvQ==,game 3,8/5/2022,19.38
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/5/2022,28.35
eoqO46DzxSrKA2rredUNyQ==,game 3,9/29/2022,13.89
72brUr/DKItStlTen5pHYg==,game 3,9/10/2022,18.3
MJrNeNCAIVBe/OSRGhrelw==,game 3,10/8/2022,12
lCD23Awt3KotauWenCRr5w==,game 3,5/17/2022,31.02
DorDcyqBWMg5IEaflqn5Xw==,game 3,8/7/2022,12.93
qmZRB16NnnCdNHWUcSyVDQ==,game 3,6/17/2022,18.96
dVTYjVpXbOM/sOgCq4CV0g==,game 3,11/21/2022,14.73
xSi5UajdkNHXppWOTm6g8w==,game 3,11/10/2022,23.7
7zai/c69uF/NhB95HgKuYw==,game 3,8/25/2022,20.46
/ANyXfGUGtUS/bPw0/nW/w==,game 3,11/21/2022,12.93
gxZPbCoYIu8slavUm05KGA==,game 3,8/19/2022,19.8
dAiAPbpgrBYKg4Rn7nbu4g==,game 3,11/10/2022,20.85
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/25/2022,35.43
1KzlDBp5hORL7Y5PBaB+0g==,game 3,11/3/2022,16.8
dpfu6t8G4blqMn55KM8bSg==,game 3,8/26/2022,16.53
HxWcXHURvvtOJkrXAcDxQg==,game 3,10/21/2022,23.34
sCKPcG1GIuOo593nRuu1Cw==,game 3,12/17/2022,19.32
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/2/2022,13.86
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,11/19/2022,23.73
BLnx9pj0y+SVkckLR/01qw==,game 3,11/17/2022,22.89
5n2VR2SS79K3vJ0/V2A8RQ==,game 3,8/21/2022,18.45
WSQTlRZJRg4Rb+rqe56nJg==,game 3,6/20/2022,14.7
pz7LUOs9i7xgncmHVxQvOw==,game 3,4/25/2022,19.5
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,12/13/2022,14.97
BDvlXttM/hbupcLic+5ZWg==,game 3,8/19/2022,13.59
sQqTFx1o31w2foAIr2LKNw==,game 3,9/19/2022,32.64
3Xuq0acIoGEgw19qflIoog==,game 3,9/29/2022,17.7
v9uJC6CIm0KR00+LpWQUBg==,game 3,7/11/2022,20.64
sQqTFx1o31w2foAIr2LKNw==,game 3,8/18/2022,17.85
BLnx9pj0y+SVkckLR/01qw==,game 3,9/5/2022,14.1
06RPvlsFPCmM9ag+iSM/Ag==,game 3,4/6/2022,12.03
Bcs3CbYx2EpbL9otxlEUmg==,game 3,3/5/2022,16.38
7GE5h/3N3lcro3K9T3aujw==,game 3,6/14/2022,26.16
V7J42heW8l19wiBJ8UpRyw==,game 3,4/11/2022,14.7
bBOj8UKjraXzMIPrGBdCrQ==,game 3,9/20/2022,13.11
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,11/20/2022,17.82
crKNTIblJ0113SKEtSJQHw==,game 3,6/7/2022,29.97
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,12/10/2022,27.72
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,6/9/2022,29.01
VAduzk1Og0uicXfMLD3VbQ==,game 3,8/9/2022,21.72
va4krMfpHwzELV/AUI7WHQ==,game 3,12/3/2022,21.87
787jk0VnxM8/sv/0TkvO6A==,game 3,11/24/2022,14.49
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,7/24/2022,26.1
qEF/fPDQLJPXIx6RiSIP1A==,game 3,8/3/2022,30.84
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/6/2022,25.62
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,8/25/2022,14.64
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,11/9/2022,14.97
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,7/7/2022,33.27
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,11/30/2022,14.19
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,4/27/2022,18.6
qEF/fPDQLJPXIx6RiSIP1A==,game 3,8/25/2022,17.67
0A5RkQrm+GBgG7KSFk/xhw==,game 3,11/22/2022,12.15
orbgZNBGuhZZx63HTAbyIw==,game 3,9/3/2022,19.2
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,5/23/2022,20.85
8ncYOMYXeKDelzX40EnuLA==,game 3,7/15/2022,22.56
7SeM1pmnTTTXfhI+x3ldng==,game 3,4/2/2022,14.01
G073LR6lQoatStpZMzNVOQ==,game 3,9/27/2022,17.88
sCKPcG1GIuOo593nRuu1Cw==,game 3,12/23/2022,24.84
7GE5h/3N3lcro3K9T3aujw==,game 3,9/18/2022,20.58
4pssft0TgDfiQexjbe25lw==,game 3,11/15/2022,23.61
xiXTXOEbWU+HnGOUmgc9/w==,game 3,4/11/2022,21.99
OYDRFRAiT1uYAqbWXOwRfw==,game 3,12/10/2022,29.19
GEAVJz1gd3SThbDZR01fcA==,game 3,6/13/2022,12.15
URpBYMANMt6h5bDmQtNfwg==,game 3,12/14/2022,25.47
nklUUkirU5GYU5ZtNOgx8w==,game 3,4/11/2022,19.11
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,8/15/2022,18.84
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,10/25/2022,26.55
WAdVK2sJHdBL0bCFyVa0ww==,game 3,4/23/2022,24.09
Bcs3CbYx2EpbL9otxlEUmg==,game 3,9/10/2022,18.36
7BqUeLmbiug63XrWs2+ZQQ==,game 3,12/20/2022,27.12
6NexxpTuLaFmuoksJ0l8rg==,game 3,12/14/2022,16.56
RwtKwrRSrVpyAMRaDyhr8g==,game 3,5/21/2022,24.06
fvYhEtD56gROaXqCi9/z/Q==,game 3,9/5/2022,30.24
F03P4YcFbbtcWUlujjIQmQ==,game 3,12/27/2022,15.96
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,7/18/2022,21.81
dpfu6t8G4blqMn55KM8bSg==,game 3,10/27/2022,27.27
1jx1AjqUwE9sbCyafQnUNQ==,game 3,6/27/2022,18.03
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,12/22/2022,13.65
Lug+Yg90jslWgHEN6dc+Ng==,game 3,7/2/2022,17.67
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/12/2022,52.83
lCD23Awt3KotauWenCRr5w==,game 3,5/21/2022,23.07
v9uJC6CIm0KR00+LpWQUBg==,game 3,6/29/2022,15.96
7GE5h/3N3lcro3K9T3aujw==,game 3,5/23/2022,20.52
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,11/1/2022,29.64
WDsSR+yQGqoMMBfCxqkZlw==,game 3,11/3/2022,25.83
GOl6BQXsy0zvbvIWIoKEQw==,game 3,11/16/2022,21.33
06RPvlsFPCmM9ag+iSM/Ag==,game 3,11/15/2022,13.47
er3/fOrRpmyqiRaC0CaFcg==,game 3,11/20/2022,34.35
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,11/21/2022,15.99
8ncYOMYXeKDelzX40EnuLA==,game 3,8/30/2022,38.07
orbgZNBGuhZZx63HTAbyIw==,game 3,6/27/2022,22.98
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,8/27/2022,16.11
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,6/9/2022,19.26
lCD23Awt3KotauWenCRr5w==,game 3,4/29/2022,21.93
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,5/24/2022,27.42
e/6IajqZ922YY1rh2ErMJQ==,game 3,12/28/2022,29.73
Wi8qtp9drPDZD0laCPi2Ng==,game 3,12/14/2022,13.14
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,12/14/2022,23.25
xnLJlU804PSS9tXKmm7gZQ==,game 3,9/17/2022,20.52
DorDcyqBWMg5IEaflqn5Xw==,game 3,6/29/2022,13.89
4btLP2zvi8eBV0t08fdkKQ==,game 3,12/4/2022,25.08
3rCdNEPkh3vwmYB0BVadEw==,game 3,7/3/2022,21.87
06RPvlsFPCmM9ag+iSM/Ag==,game 3,6/16/2022,14.91
G073LR6lQoatStpZMzNVOQ==,game 3,11/25/2022,17.22
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,11/7/2022,17.82
/ANyXfGUGtUS/bPw0/nW/w==,game 3,11/22/2022,20.13
MjzYQ3OFStqCMS3HzrxA2g==,game 3,11/29/2022,21.45
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,4/2/2022,16.8
pLOCMIX+imLIzoDehgdOPA==,game 3,5/25/2022,18.78
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,9/24/2022,27.24
3v8rT35Ra6ui/zatnMoTIw==,game 3,12/11/2022,13.29
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,7/29/2022,22.02
ojVPXYZw2oeGtcmG7LcLGA==,game 3,6/24/2022,35.79
Krr8Kwf65LaX8LctHRsFWg==,game 3,10/14/2022,13.26
BE42Fj9cBAbbch80IpA8Dw==,game 3,10/17/2022,12.15
Lug+Yg90jslWgHEN6dc+Ng==,game 3,4/7/2022,19.44
UFVjte0RzYKTngAiVvjqPQ==,game 3,12/8/2022,14.07
Veep00i4vvZbTAVD6GMoiA==,game 3,9/22/2022,15.42
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,9/2/2022,27.45
4btLP2zvi8eBV0t08fdkKQ==,game 3,5/25/2022,14.82
7GE5h/3N3lcro3K9T3aujw==,game 3,7/22/2022,19.92
q8UcdT1sZCl07AqhDVz5ZA==,game 3,8/3/2022,18
3iITAz/ADjFv3PDTgTjxSg==,game 3,8/17/2022,23.28
WSQTlRZJRg4Rb+rqe56nJg==,game 3,9/6/2022,14.01
ytNOQh7e6qNGQNC0T3RBxw==,game 3,8/31/2022,23.73
FfphIhReAA2romBynjqxqw==,game 3,9/14/2022,29.64
xxq2c4woAI3bLul1xOzwtQ==,game 3,12/9/2022,17.49
xSi5UajdkNHXppWOTm6g8w==,game 3,11/30/2022,21.78
1tIsLi6U0zW1RIuaViNanA==,game 3,12/13/2022,38.82
gPRMy8HkmaiyX+13OxuP/A==,game 3,9/10/2022,13.11
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,11/21/2022,14.16
