user_id,game_name,lifetime_days,payment_month,first_payment_month,mrr,new_paid_users,new_mrr,churned_users,churned_revenue,expansion_revenue,contraction_revenue,language,old_device,age
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,175,2022-06-01,2022-04-01,32.37,0,,,,1.17,,uk,false,21
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,175,2022-07-01,2022-04-01,100.83,0,,,,68.46,,uk,false,21
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,175,2022-08-01,2022-04-01,46.71,0,,,,,-54.12,uk,false,21
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,175,2022-09-01,2022-04-01,64.08,0,,1,64.08,17.37,,uk,false,21
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,84,2022-08-01,2022-08-01,29.49,1,29.49,,,,,uk,false,32
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,84,2022-09-01,2022-08-01,13.14,0,,1,13.14,,-16.35,uk,false,32
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,84,2022-11-01,2022-08-01,19.83,0,,1,19.83,,,uk,false,32
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-04-01,2022-04-01,50.16,1,50.16,,,,,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-05-01,2022-04-01,37.62,0,,,,,-12.54,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-06-01,2022-04-01,13.89,0,,1,13.89,,-23.73,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-08-01,2022-04-01,58.92,0,,,,,,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-09-01,2022-04-01,85.05,0,,1,85.05,26.13,,ru,false,23
DorDcyqBWMg5IEaflqn5Xw==,game 3,268,2022-12-01,2022-04-01,12.12,0,,1,12.12,,,ru,false,23
dp8g3Zsy2hCfov8GumRuWg==,game 3,0,2022-06-01,2022-06-01,13.89,1,13.89,1,13.89,,,ru,false,19
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-04-01,2022-04-01,33.03,1,33.03,,,,,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-05-01,2022-04-01,33.15,0,,,,0.12,,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-06-01,2022-04-01,17.64,0,,,,,-15.51,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-07-01,2022-04-01,12.03,0,,,,,-5.61,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-08-01,2022-04-01,92.13,0,,,,80.10,,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-09-01,2022-04-01,61.56,0,,,,,-30.57,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-10-01,2022-04-01,112.20,0,,,,50.64,,uk,false,16
dpfu6t8G4blqMn55KM8bSg==,game 3,191,2022-11-01,2022-04-01,38.58,0,,1,38.58,,-73.62,uk,false,16
dQAFHVkiiCKfawYALbHZeA==,game 3,79,2022-07-01,2022-07-01,16.38,1,16.38,,,,,uk,false,26
dQAFHVkiiCKfawYALbHZeA==,game 3,79,2022-08-01,2022-07-01,14.64,0,,1,14.64,,-1.74,uk,false,26
dQAFHVkiiCKfawYALbHZeA==,game 3,79,2022-10-01,2022-07-01,18.0,0,,1,18.0,,,uk,false,26
DqezK7HAqZ+GovyRuzxD1A==,game 3,101,2022-04-01,2022-04-01,83.19,1,83.19,,,,,uk,false,23
DqezK7HAqZ+GovyRuzxD1A==,game 3,101,2022-05-01,2022-04-01,72.15,0,,,,,-11.04,uk,false,23
DqezK7HAqZ+GovyRuzxD1A==,game 3,101,2022-06-01,2022-04-01,86.49,0,,,,14.34,,uk,false,23
DqezK7HAqZ+GovyRuzxD1A==,game 3,101,2022-07-01,2022-04-01,120.51,0,,1,120.51,34.02,,uk,false,23
dSGXNzIxO3joRVr1Eem+WQ==,game 3,21,2022-09-01,2022-09-01,15.72,1,15.72,,,,,uk,false,29
dSGXNzIxO3joRVr1Eem+WQ==,game 3,21,2022-10-01,2022-09-01,13.23,0,,1,13.23,,-2.49,uk,false,29
dUXVADLWvf2uvh+Q6TNrMw==,game 3,175,2022-07-01,2022-07-01,12.15,1,12.15,1,12.15,,,ru,false,19
dUXVADLWvf2uvh+Q6TNrMw==,game 3,175,2022-10-01,2022-07-01,36.63,0,,,,,,ru,false,19
dUXVADLWvf2uvh+Q6TNrMw==,game 3,175,2022-11-01,2022-07-01,114.96,0,,,,78.33,,ru,false,19
dUXVADLWvf2uvh+Q6TNrMw==,game 3,175,2022-12-01,2022-07-01,26.58,0,,1,26.58,,-88.38,ru,false,19
dVTYjVpXbOM/sOgCq4CV0g==,game 3,120,2022-08-01,2022-08-01,41.31,1,41.31,,,,,uk,false,25
dVTYjVpXbOM/sOgCq4CV0g==,game 3,120,2022-09-01,2022-08-01,127.20,0,,,,85.89,,uk,false,25
dVTYjVpXbOM/sOgCq4CV0g==,game 3,120,2022-10-01,2022-08-01,75.54,0,,,,,-51.66,uk,false,25
dVTYjVpXbOM/sOgCq4CV0g==,game 3,120,2022-11-01,2022-08-01,14.73,0,,,,,-60.81,uk,false,25
dVTYjVpXbOM/sOgCq4CV0g==,game 3,120,2022-12-01,2022-08-01,12.51,0,,1,12.51,,-2.22,uk,false,25
dxXTsxsoGNYPn+1rVBAUww==,game 3,59,2022-08-01,2022-08-01,13.98,1,13.98,,,,,uk,false,33
dxXTsxsoGNYPn+1rVBAUww==,game 3,59,2022-09-01,2022-08-01,16.05,0,,,,2.07,,uk,false,33
dxXTsxsoGNYPn+1rVBAUww==,game 3,59,2022-10-01,2022-08-01,18.21,0,,1,18.21,2.16,,uk,false,33
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-06-01,2022-06-01,33.51,1,33.51,,,,,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-07-01,2022-06-01,148.98,0,,,,115.47,,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-08-01,2022-06-01,78.39,0,,,,,-70.59,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-09-01,2022-06-01,70.14,0,,,,,-8.25,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-10-01,2022-06-01,49.08,0,,,,,-21.06,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-11-01,2022-06-01,376.56,0,,,,327.48,,en,false,25
e/6IajqZ922YY1rh2ErMJQ==,game 3,190,2022-12-01,2022-06-01,119.94,0,,1,119.94,,-256.62,en,false,25
e6LTrwXMl/v1epsRPDa9Fg==,game 2,0,2022-12-01,2022-12-01,15.93,1,15.93,1,15.93,,,uk,false,30
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-04-01,2022-04-01,23.04,1,23.04,,,,,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-05-01,2022-04-01,14.55,0,,,,,-8.49,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-06-01,2022-04-01,25.65,0,,,,11.10,,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-07-01,2022-04-01,31.86,0,,,,6.21,,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-08-01,2022-04-01,40.14,0,,,,8.28,,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-09-01,2022-04-01,22.92,0,,,,,-17.22,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-10-01,2022-04-01,70.95,0,,,,48.03,,ru,false,18
eCd4MBHIR4qUWapg05TFLQ==,game 3,217,2022-11-01,2022-04-01,12.93,0,,1,12.93,,-58.02,ru,false,18
Ej00UDBb0OBlQliAnSIp+g==,game 3,6,2022-09-01,2022-09-01,42.54,1,42.54,1,42.54,,,uk,false,15
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,61,2022-07-01,2022-07-01,22.5,1,22.5,,,,,uk,false,19
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,61,2022-08-01,2022-07-01,61.95,0,,,,39.45,,uk,false,19
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,61,2022-09-01,2022-07-01,31.29,0,,1,31.29,,-30.66,uk,false,19
eoqO46DzxSrKA2rredUNyQ==,game 3,124,2022-06-01,2022-06-01,13.5,1,13.5,,,,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,124,2022-07-01,2022-06-01,60.72,0,,,,47.22,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,124,2022-08-01,2022-06-01,43.71,0,,,,,-17.01,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,124,2022-09-01,2022-06-01,13.89,0,,,,,-29.82,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,124,2022-10-01,2022-06-01,189.12,0,,1,189.12,175.23,,uk,false,24
EPRgsEIjWdzmRbzsHZ48zg==,game 3,116,2022-09-01,2022-09-01,62.16,1,62.16,,,,,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,116,2022-10-01,2022-09-01,130.77,0,,,,68.61,,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,116,2022-11-01,2022-09-01,43.11,0,,,,,-87.66,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,116,2022-12-01,2022-09-01,30.54,0,,1,30.54,,-12.57,uk,false,25
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-05-01,2022-05-01,47.22,1,47.22,,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-06-01,2022-05-01,103.71,0,,,,56.49,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-07-01,2022-05-01,39.87,0,,,,,-63.84,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-08-01,2022-05-01,65.52,0,,,,25.65,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-09-01,2022-05-01,57.27,0,,1,57.27,,-8.25,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-11-01,2022-05-01,74.37,0,,,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,217,2022-12-01,2022-05-01,24.21,0,,1,24.21,,-50.16,uk,false,21
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-07-01,2022-07-01,33.24,1,33.24,,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-08-01,2022-07-01,37.23,0,,,,3.99,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-09-01,2022-07-01,79.08,0,,,,41.85,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-10-01,2022-07-01,136.86,0,,,,57.78,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-11-01,2022-07-01,58.95,0,,,,,-77.91,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,158,2022-12-01,2022-07-01,47.13,0,,1,47.13,,-11.82,ru,true,20
F7cC4XEymgoRKeijWu63+w==,game 3,0,2022-12-01,2022-12-01,24.33,1,24.33,1,24.33,,,uk,false,16
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,55,2022-09-01,2022-09-01,23.13,1,23.13,,,,,uk,false,21
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,55,2022-10-01,2022-09-01,111.36,0,,,,88.23,,uk,false,21
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,55,2022-11-01,2022-09-01,54.81,0,,1,54.81,,-56.55,uk,false,21
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,196,2022-04-01,2022-04-01,48.45,1,48.45,1,48.45,,,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,196,2022-06-01,2022-04-01,89.07,0,,,,,,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,196,2022-07-01,2022-04-01,31.59,0,,,,,-57.48,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,196,2022-08-01,2022-04-01,30.39,0,,1,30.39,,-1.20,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,196,2022-11-01,2022-04-01,22.14,0,,1,22.14,,,ru,false,18
FbbhrtuL39vfmatF2ObVfA==,game 3,94,2022-09-01,2022-09-01,42.60,1,42.60,,,,,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,94,2022-10-01,2022-09-01,114.09,0,,,,71.49,,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,94,2022-11-01,2022-09-01,112.86,0,,,,,-1.23,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,94,2022-12-01,2022-09-01,14.67,0,,1,14.67,,-98.19,uk,false,16
fCdEizmUtnjNYQLbx81H8g==,game 3,0,2022-04-01,2022-04-01,18.12,1,18.12,1,18.12,,,ru,false,16
fDgyPW0yy0+9ietMvl0vmA==,game 3,167,2022-06-01,2022-06-01,19.98,1,19.98,,,,,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,167,2022-07-01,2022-06-01,32.94,0,,,,12.96,,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,167,2022-08-01,2022-06-01,65.34,0,,1,65.34,32.40,,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,167,2022-11-01,2022-06-01,34.71,0,,1,34.71,,,ru,false,18
FfphIhReAA2romBynjqxqw==,game 3,13,2022-09-01,2022-09-01,70.80,1,70.80,1,70.80,,,uk,false,19
fFqrZjaytcDUnW57W7PRJA==,game 3,24,2022-12-01,2022-12-01,76.14,1,76.14,1,76.14,,,uk,false,22
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,46,2022-09-01,2022-09-01,14.88,1,14.88,1,14.88,,,uk,false,39
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,46,2022-11-01,2022-09-01,13.29,0,,1,13.29,,,uk,false,39
fH7uxifYBCx0TULRrcqajg==,game 3,40,2022-11-01,2022-11-01,15.51,1,15.51,,,,,uk,false,23
fH7uxifYBCx0TULRrcqajg==,game 3,40,2022-12-01,2022-11-01,18.36,0,,1,18.36,2.85,,uk,false,23
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,148,2022-05-01,2022-05-01,24.36,1,24.36,1,24.36,,,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,148,2022-08-01,2022-05-01,53.28,0,,,,,,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,148,2022-09-01,2022-05-01,44.70,0,,,,,-8.58,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,148,2022-10-01,2022-05-01,16.05,0,,1,16.05,,-28.65,ru,false,31
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,44,2022-10-01,2022-10-01,15.48,1,15.48,,,,,uk,false,19
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,44,2022-11-01,2022-10-01,37.20,0,,,,21.72,,uk,false,19
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,44,2022-12-01,2022-10-01,23.85,0,,1,23.85,,-13.35,uk,false,19
fNc4x9raJu2OBcbtEloM7A==,game 3,0,2022-08-01,2022-08-01,15.84,1,15.84,1,15.84,,,ru,false,35
fq8oNQ55zdVqL3GK0IjuYg==,game 3,7,2022-10-01,2022-10-01,31.74,1,31.74,1,31.74,,,uk,false,25
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-04-01,2022-04-01,26.28,1,26.28,,,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-05-01,2022-04-01,20.73,0,,1,20.73,,-5.55,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-07-01,2022-04-01,36.66,0,,1,36.66,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-09-01,2022-04-01,29.34,0,,,,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-10-01,2022-04-01,33.69,0,,,,4.35,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-11-01,2022-04-01,25.47,0,,,,,-8.22,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,260,2022-12-01,2022-04-01,26.16,0,,1,26.16,0.69,,uk,false,21
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-07-01,2022-07-01,57.39,1,57.39,,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-08-01,2022-07-01,57.60,0,,,,0.21,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-09-01,2022-07-01,96.66,0,,,,39.06,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-10-01,2022-07-01,86.01,0,,,,,-10.65,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-11-01,2022-07-01,85.32,0,,,,,-0.69,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,142,2022-12-01,2022-07-01,14.97,0,,1,14.97,,-70.35,uk,false,16
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-07-01,2022-07-01,72.57,1,72.57,,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-08-01,2022-07-01,133.05,0,,,,60.48,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-09-01,2022-07-01,52.32,0,,,,,-80.73,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-10-01,2022-07-01,67.17,0,,,,14.85,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-11-01,2022-07-01,96.30,0,,,,29.13,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,175,2022-12-01,2022-07-01,131.10,0,,1,131.10,34.80,,uk,false,19
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,49,2022-03-01,2022-03-01,12.54,1,12.54,1,12.54,,,ru,false,35
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,49,2022-05-01,2022-03-01,31.56,0,,1,31.56,,,ru,false,35
fXlo39/YD2z9SEVShTXp6w==,game 3,0,2022-05-01,2022-05-01,17.34,1,17.34,1,17.34,,,uk,false,34
G073LR6lQoatStpZMzNVOQ==,game 3,94,2022-09-01,2022-09-01,35.10,1,35.10,,,,,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,94,2022-10-01,2022-09-01,16.65,0,,,,,-18.45,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,94,2022-11-01,2022-09-01,94.32,0,,,,77.67,,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,94,2022-12-01,2022-09-01,89.70,0,,1,89.70,,-4.62,uk,false,25
G9053rs6jbKItKUhrUdLew==,game 3,129,2022-07-01,2022-07-01,47.01,1,47.01,,,,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,129,2022-08-01,2022-07-01,41.94,0,,,,,-5.07,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,129,2022-09-01,2022-07-01,64.95,0,,1,64.95,23.01,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,129,2022-11-01,2022-07-01,103.92,0,,,,,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,129,2022-12-01,2022-07-01,17.22,0,,1,17.22,,-86.70,uk,false,27
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-04-01,2022-04-01,87.36,1,87.36,,,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-05-01,2022-04-01,48.30,0,,,,,-39.06,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-06-01,2022-04-01,36.06,0,,,,,-12.24,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-07-01,2022-04-01,75.36,0,,1,75.36,39.30,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-09-01,2022-04-01,60.06,0,,,,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,190,2022-10-01,2022-04-01,26.22,0,,1,26.22,,-33.84,uk,false,14
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-06-01,2022-06-01,51.24,1,51.24,,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-07-01,2022-06-01,107.07,0,,,,55.83,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-08-01,2022-06-01,30.18,0,,,,,-76.89,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-09-01,2022-06-01,22.92,0,,,,,-7.26,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-10-01,2022-06-01,37.17,0,,,,14.25,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,142,2022-11-01,2022-06-01,21.54,0,,1,21.54,,-15.63,uk,false,23
GeLWEsTiQ25xFxDGxLyEJg==,game 3,0,2022-12-01,2022-12-01,16.5,1,16.5,1,16.5,,,uk,false,26
GetHmCsisRTAnwhuBEMa9Q==,game 3,50,2022-11-01,2022-11-01,119.55,1,119.55,,,,,ru,false,16
GetHmCsisRTAnwhuBEMa9Q==,game 3,50,2022-12-01,2022-11-01,160.38,0,,1,160.38,40.83,,ru,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-03-01,2022-03-01,17.13,1,17.13,,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-04-01,2022-03-01,128.40,0,,,,111.27,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-05-01,2022-03-01,67.29,0,,,,,-61.11,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-06-01,2022-03-01,82.80,0,,,,15.51,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-07-01,2022-03-01,45.96,0,,,,,-36.84,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-08-01,2022-03-01,77.82,0,,1,77.82,31.86,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-10-01,2022-03-01,152.43,0,,,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-11-01,2022-03-01,76.14,0,,,,,-76.29,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,278,2022-12-01,2022-03-01,48.75,0,,1,48.75,,-27.39,uk,false,16
GjL6ipu28pHPFxZJPuplNQ==,game 3,0,2022-08-01,2022-08-01,16.44,1,16.44,1,16.44,,,uk,false,28
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-05-01,2022-05-01,64.65,1,64.65,1,64.65,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-07-01,2022-05-01,114.75,0,,,,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-08-01,2022-05-01,76.23,0,,,,,-38.52,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-09-01,2022-05-01,18.27,0,,,,,-57.96,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-10-01,2022-05-01,139.68,0,,,,121.41,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,192,2022-11-01,2022-05-01,53.49,0,,1,53.49,,-86.19,ru,false,18
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,90,2022-09-01,2022-09-01,18.12,1,18.12,,,,,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,90,2022-10-01,2022-09-01,23.1,0,,,,4.98,,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,90,2022-11-01,2022-09-01,21.66,0,,,,,-1.44,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,90,2022-12-01,2022-09-01,54.00,0,,1,54.00,32.34,,uk,true,25
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-04-01,2022-04-01,55.86,1,55.86,,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-05-01,2022-04-01,22.17,0,,,,,-33.69,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-06-01,2022-04-01,41.52,0,,,,19.35,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-07-01,2022-04-01,85.17,0,,,,43.65,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-08-01,2022-04-01,17.4,0,,,,,-67.77,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-09-01,2022-04-01,53.52,0,,,,36.12,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-10-01,2022-04-01,38.22,0,,,,,-15.30,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,216,2022-11-01,2022-04-01,29.34,0,,1,29.34,,-8.88,ru,false,21
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,193,2022-04-01,2022-04-01,35.55,1,35.55,,,,,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,193,2022-05-01,2022-04-01,41.88,0,,,,6.33,,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,193,2022-06-01,2022-04-01,14.49,0,,1,14.49,,-27.39,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,193,2022-10-01,2022-04-01,17.16,0,,1,17.16,,,ru,false,30
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-07-01,2022-07-01,92.19,1,92.19,,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-08-01,2022-07-01,57.78,0,,,,,-34.41,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-09-01,2022-07-01,49.95,0,,,,,-7.83,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-10-01,2022-07-01,38.85,0,,,,,-11.10,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-11-01,2022-07-01,48.15,0,,,,9.30,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,152,2022-12-01,2022-07-01,23.34,0,,1,23.34,,-24.81,uk,false,20
GUNmu9bjwltT1/vYgzDEDQ==,game 3,0,2022-06-01,2022-06-01,13.56,1,13.56,1,13.56,,,uk,true,16
gxZPbCoYIu8slavUm05KGA==,game 3,124,2022-08-01,2022-08-01,19.8,1,19.8,,,,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,124,2022-09-01,2022-08-01,49.50,0,,,,29.70,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,124,2022-10-01,2022-08-01,14.91,0,,,,,-34.59,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,124,2022-11-01,2022-08-01,29.22,0,,,,14.31,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,124,2022-12-01,2022-08-01,34.14,0,,1,34.14,4.92,,ru,false,14
H2Tik+BqoLgAQX4uSw/8vA==,game 3,150,2022-04-01,2022-04-01,14.34,1,14.34,,,,,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,150,2022-05-01,2022-04-01,12.09,0,,,,,-2.25,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,150,2022-06-01,2022-04-01,51.21,0,,,,39.12,,uk,false,30
